# Supplementary data for best-fit atmospheric models - all spectral orders
# Target: gl15A
# Retrieval run: fc5
# Generated on: 2025-06-10 12:23:34
# Authors: Darío González Picos, Ignas Snellen and Sam de Regt
# Contact: picos@strw.leidenuniv.nl
#
# Data description:
# This file contains high-resolution K-band spectroscopic data and
# best-fit atmospheric models from Bayesian retrieval analysis of M dwarf
# stellar atmospheres. All spectral orders are included in a single file.
# Data obtained with SPIRou at CFHT.
#
# Target properties:
# - Effective temperature: 3660 K
# - Spectral type: M2.0
# - Number of spectral orders: 3
# - Total data points: 12264
#
# Observational details:
# - Radial velocity correction: Not available
# - RV correction applied: Unknown (wavelengths are barycentric)
# - Spline continuum correction applied: Yes
# - Plotting offset: 13.500 (removed from saved data)
# - Spectral resolution: R ~ 75,000
# - Wavelength coverage: 2291.1 - 2515.7 nm
#
# Column descriptions:
# spectral_order: SPIRou spectral order number (0, 1, 2 for K-band)
# wavelength_nm: Wavelength in nanometers (barycentric, RV corrected)
# observed_flux: Observed normalized flux
# flux_error: 1-sigma uncertainty on observed flux
# petitradtrans_model: Best-fit atmospheric model flux from petitRADTRANS
# spline_continuum: Spline continuum normalization function
# valid_pixel: 1 for valid data points, 0 for masked/invalid pixels
#
# Data processing notes:
# - Wavelengths corrected for radial velocity using:
#   λ_corrected = λ_observed × (1 - RV/c)
# - Flux normalized to continuum level
# - Spline continuum divided out from model and applied to data
# - Plotting offset of 13.500 has been removed from flux and model data
# - Invalid pixels (telluric contamination, cosmic rays) marked in valid_pixel column
#
# Units:
# - Wavelength: nanometers (nm)
# - Flux: normalized (dimensionless)
# - Error: normalized flux units
# - Temperature: Kelvin (K)
# - Radial velocity: km/s
#
# Quality metrics:
# - Mean S/N ratio: 53.2
# - Valid pixels: 9845 / 12264 (80.3%)
# - RMS residuals: 0.0211
#
# Notes:
# - Each row represents one wavelength point
# - NaN values are preserved as NaN (not converted to other values)
# - Residuals can be calculated as: observed_flux - petitradtrans_model
# - Spline model contains the fitted continuum with 25 equally spaced knots
# - Data and model values have plotting offset removed for scientific analysis
#
spectral_order,wavelength_nm,observed_flux,flux_error,petitradtrans_model,spline_continuum,valid_pixel
0,2291.964473,1.076847,0.016273,1.084306,0.978508,1
0,2291.984227,1.081155,0.018442,1.090121,0.978538,1
0,2292.003980,1.082961,0.017517,1.089389,0.978568,1
0,2292.023731,1.079101,0.017047,1.082163,0.978597,1
0,2292.043482,1.079540,0.018486,1.079298,0.978627,1
0,2292.063232,1.082120,0.018243,1.082107,0.978656,1
0,2292.082980,1.086408,0.019408,1.085151,0.978686,1
0,2292.102728,1.091885,0.015632,1.090614,0.978715,1
0,2292.122474,1.090838,0.015754,1.095249,0.978744,1
0,2292.142219,1.086486,0.018072,1.096091,0.978773,1
0,2292.161963,1.087338,0.016258,1.094467,0.978802,1
0,2292.181707,1.092940,0.015181,1.087709,0.978831,1
0,2292.201449,1.087716,0.016218,1.078961,0.978860,1
0,2292.221190,1.082062,0.017946,1.076306,0.978888,1
0,2292.240930,1.081576,0.019634,1.078862,0.978916,1
0,2292.260669,1.086098,0.018030,1.082296,0.978945,1
0,2292.280407,1.089890,0.019858,1.083353,0.978973,1
0,2292.300143,1.093539,0.017002,1.083240,0.979001,1
0,2292.319879,1.088500,0.016670,1.081757,0.979029,1
0,2292.339614,1.078421,0.017191,1.077307,0.979056,1
0,2292.359347,1.079319,0.019098,1.077874,0.979084,1
0,2292.379080,1.087078,0.016907,1.086130,0.979112,1
0,2292.398811,1.097591,0.017773,1.091121,0.979139,1
0,2292.418542,1.103498,0.017942,1.090392,0.979166,1
0,2292.438271,1.097321,0.017285,1.089805,0.979193,1
0,2292.457999,1.091619,0.016007,1.092126,0.979220,1
0,2292.477726,1.088731,0.017600,1.095472,0.979247,1
0,2292.497452,1.093824,0.018917,1.097298,0.979274,1
0,2292.517178,1.097924,0.017784,1.095779,0.979301,1
0,2292.536902,1.097879,0.018017,1.092508,0.979327,1
0,2292.556624,1.094805,0.019427,1.090471,0.979353,1
0,2292.576346,1.080676,0.018761,1.086887,0.979380,1
0,2292.596067,1.069596,0.017182,1.082152,0.979406,1
0,2292.615787,1.073504,0.016875,1.081417,0.979432,1
0,2292.635505,1.079079,0.018529,1.082861,0.979458,1
0,2292.655223,1.087505,0.016527,1.083744,0.979483,1
0,2292.674940,1.093929,0.015453,1.083136,0.979509,1
0,2292.694655,1.092307,0.015181,1.079518,0.979534,1
0,2292.714369,1.089557,0.016190,1.078859,0.979560,1
0,2292.734083,1.092988,0.015944,1.081414,0.979585,1
0,2292.753795,1.094223,0.014698,1.082131,0.979610,1
0,2292.773506,1.089548,0.016181,1.082500,0.979635,1
0,2292.793216,1.090708,0.017000,1.082783,0.979660,1
0,2292.812925,1.085194,0.018370,1.082714,0.979684,1
0,2292.832633,1.074394,0.016619,1.081308,0.979709,1
0,2292.852340,1.077097,0.016619,1.079985,0.979733,1
0,2292.872046,1.084943,0.016751,1.081161,0.979758,1
0,2292.891751,1.095098,0.015429,1.081527,0.979782,1
0,2292.911455,1.093235,0.017775,1.080552,0.979806,1
0,2292.931157,1.082157,0.017146,1.082752,0.979830,1
0,2292.950859,1.077162,0.016858,1.086382,0.979854,1
0,2292.970560,1.082890,0.015896,1.089431,0.979877,1
0,2292.990259,1.085631,0.015150,1.087663,0.979901,1
0,2293.009958,1.082965,0.015173,1.081592,0.979924,1
0,2293.029655,1.079650,0.015306,1.078396,0.979947,1
0,2293.049351,1.065417,0.016050,1.069022,0.979970,1
0,2293.069046,1.040509,0.015257,1.046025,0.979993,1
0,2293.088741,1.035784,0.015865,1.039481,0.980016,1
0,2293.108434,1.047657,0.015491,1.055415,0.980039,1
0,2293.128126,1.059616,0.013713,1.072348,0.980062,1
0,2293.147817,1.074815,0.015452,1.084959,0.980084,1
0,2293.167507,1.086508,0.014436,1.086629,0.980106,1
0,2293.187195,1.090688,0.016514,1.084514,0.980128,1
0,2293.206883,1.098381,0.016039,1.086904,0.980151,1
0,2293.226570,1.093220,0.016880,1.087394,0.980172,1
0,2293.246255,1.086663,0.014696,1.084067,0.980194,1
0,2293.265940,1.086396,0.014630,1.082555,0.980216,1
0,2293.285623,1.089117,0.015921,1.085446,0.980237,1
0,2293.305306,1.090703,0.016007,1.089273,0.980259,1
0,2293.324987,1.092351,0.016357,1.089682,0.980280,1
0,2293.344668,1.095537,0.015017,1.084054,0.980301,1
0,2293.364347,1.095877,0.014445,1.074358,0.980322,1
0,2293.384025,1.090480,0.015985,1.071360,0.980343,1
0,2293.403702,1.081197,0.017803,1.076426,0.980363,1
0,2293.423378,1.074615,0.017534,1.077847,0.980384,1
0,2293.443053,1.069585,0.015818,1.072612,0.980404,1
0,2293.462727,1.052162,0.015189,1.054653,0.980425,1
0,2293.482400,1.005403,0.015926,1.000463,0.980445,1
0,2293.502072,0.893313,0.014329,0.881254,0.980465,1
0,2293.521742,0.762306,0.011427,0.747410,0.980485,1
0,2293.541412,0.710627,0.010692,0.706517,0.980504,1
0,2293.561081,0.716522,0.011335,0.712425,0.980524,1
0,2293.580748,0.773136,0.013475,0.773157,0.980543,1
0,2293.600415,0.853725,0.013809,0.861658,0.980563,1
0,2293.620080,0.841585,0.011959,0.841370,0.980582,1
0,2293.639744,0.773224,0.011460,0.768064,0.980601,1
0,2293.659408,0.773798,0.010701,0.769357,0.980620,1
0,2293.679070,0.871078,0.011900,0.872549,0.980638,1
0,2293.698731,0.975789,0.014713,0.978395,0.980657,1
0,2293.718391,0.967757,0.015544,0.973203,0.980675,1
0,2293.738050,0.876107,0.014634,0.878137,0.980694,1
0,2293.757708,0.809897,0.013214,0.809621,0.980712,1
0,2293.777365,0.789163,0.013071,0.787740,0.980730,1
0,2293.797021,0.822564,0.011550,0.824368,0.980748,1
0,2293.816675,0.937427,0.012078,0.942586,0.980766,1
0,2293.836329,1.031410,0.015447,1.026392,0.980783,1
0,2293.855982,1.046116,0.018480,1.038101,0.980801,1
0,2293.875633,1.003705,0.019100,0.998948,0.980818,1
0,2293.895284,0.911351,0.015723,0.906748,0.980835,1
0,2293.914933,0.854960,0.014401,0.851121,0.980852,1
0,2293.934581,0.840430,0.012020,0.841129,0.980869,1
0,2293.954229,0.808179,0.012785,0.806562,0.980886,1
0,2293.973875,0.854801,0.013158,0.874122,0.980903,1
0,2293.993520,0.971289,0.016740,0.996711,0.980919,1
0,2294.013164,1.038451,0.018638,1.056359,0.980935,1
0,2294.032807,1.059826,0.018556,1.069864,0.980952,1
0,2294.052449,1.052842,0.016371,1.064394,0.980968,1
0,2294.072090,1.005787,0.014609,1.021105,0.980984,1
0,2294.091730,0.914823,0.012394,0.925464,0.980999,1
0,2294.111369,0.864970,0.013345,0.868832,0.981015,1
0,2294.131006,0.886208,0.012552,0.890101,0.981030,1
0,2294.150643,0.855517,0.012741,0.848048,0.981046,1
0,2294.170279,0.821203,0.013908,0.814303,0.981061,1
0,2294.189913,0.913009,0.015862,0.914524,0.981076,1
0,2294.209547,1.015798,0.015357,1.019953,0.981091,1
0,2294.229179,1.046832,0.014112,1.060616,0.981106,1
0,2294.248810,1.047632,0.015352,1.066566,0.981120,1
0,2294.268441,1.053670,0.016143,1.064419,0.981135,1
0,2294.288070,1.067411,0.014448,1.064478,0.981149,1
0,2294.307698,1.050681,0.015757,1.044779,0.981163,1
0,2294.327325,0.970681,0.014039,0.968446,0.981177,1
0,2294.346951,0.888089,0.013244,0.892091,0.981191,1
0,2294.366576,0.905524,0.013851,0.918606,0.981205,1
0,2294.386200,0.915082,0.013802,0.923135,0.981218,1
0,2294.405823,0.838240,0.013862,0.834111,0.981232,1
0,2294.425444,0.834943,0.014240,0.834498,0.981245,1
0,2294.445065,0.952810,0.015676,0.955460,0.981258,1
0,2294.464685,1.036710,0.016114,1.035082,0.981271,1
0,2294.484303,1.057829,0.015593,1.052132,0.981284,1
0,2294.503921,1.068303,0.014319,1.058820,0.981297,1
0,2294.523537,1.070580,0.015256,1.064047,0.981309,1
0,2294.543152,1.067353,0.015147,1.064655,0.981321,1
0,2294.562767,1.068548,0.013871,1.068246,0.981334,1
0,2294.582380,1.058395,0.016606,1.060911,0.981346,1
0,2294.601992,0.996855,0.015996,1.000760,0.981358,1
0,2294.621603,0.901909,0.014785,0.908137,0.981369,1
0,2294.641213,0.895953,0.014120,0.903169,0.981381,1
0,2294.660822,0.949676,0.015063,0.961152,0.981393,1
0,2294.680430,0.907328,0.015681,0.913240,0.981404,1
0,2294.700037,0.813347,0.012984,0.812845,0.981415,1
0,2294.719643,0.849016,0.014969,0.854055,0.981426,1
0,2294.739248,0.980967,0.016394,0.984249,0.981437,1
0,2294.758851,1.050203,0.014074,1.055795,0.981448,1
0,2294.778454,1.062820,0.013264,1.072674,0.981458,1
0,2294.798055,1.065782,0.015183,1.073362,0.981469,1
0,2294.817656,1.061937,0.014646,1.071953,0.981479,1
0,2294.837255,1.062868,0.016866,1.073005,0.981489,1
0,2294.856853,1.072247,0.015830,1.072646,0.981499,1
0,2294.876451,1.077113,0.017056,1.072337,0.981509,1
0,2294.896047,1.070380,0.015508,1.068834,0.981519,1
0,2294.915642,1.037484,0.013429,1.038777,0.981528,1
0,2294.935236,0.952783,0.013325,0.958843,0.981537,1
0,2294.954829,0.895630,0.014170,0.899734,0.981547,1
0,2294.974421,0.939096,0.015419,0.947528,0.981556,1
0,2294.994012,0.981469,0.015304,0.982942,0.981565,1
0,2295.013602,0.903394,0.014351,0.894346,0.981573,1
0,2295.033191,0.807075,0.018037,0.795674,0.981582,1
0,2295.052778,0.859338,0.014890,0.859205,0.981590,1
0,2295.072365,0.979577,0.014201,0.988382,0.981599,1
0,2295.091950,1.031359,0.014742,1.042095,0.981607,1
0,2295.111535,1.043508,0.015681,1.049282,0.981615,1
0,2295.131118,1.043746,0.014980,1.045356,0.981622,1
0,2295.150701,1.043946,0.015866,1.047839,0.981630,1
0,2295.170282,1.059861,0.015464,1.064283,0.981638,1
0,2295.189862,1.070128,0.015418,1.073187,0.981645,1
0,2295.209441,1.066392,0.015235,1.066787,0.981652,1
0,2295.229020,1.050896,0.015346,1.060270,0.981659,1
0,2295.248597,1.027389,0.017541,1.061668,0.981666,1
0,2295.268173,1.026797,0.015861,1.048533,0.981673,1
0,2295.287748,1.010880,0.015570,0.998624,0.981679,1
0,2295.307321,0.936721,0.017065,0.924832,0.981686,1
0,2295.326894,0.912507,0.014626,0.917787,0.981692,1
0,2295.346466,0.974449,0.014051,0.987194,0.981698,1
0,2295.366037,0.987960,0.013842,0.997160,0.981704,1
0,2295.385606,0.888959,0.013586,0.885255,0.981710,1
0,2295.405175,0.803148,0.015416,0.798869,0.981715,1
0,2295.424742,0.874802,0.014579,0.881364,0.981721,1
0,2295.444309,1.003358,0.015595,1.006505,0.981726,1
0,2295.463874,1.060397,0.014463,1.059108,0.981731,1
0,2295.483438,1.074894,0.014307,1.071855,0.981736,1
0,2295.503002,1.078680,0.017789,1.072714,0.981741,1
0,2295.522564,1.076171,0.018515,1.070686,0.981746,1
0,2295.542125,1.074199,0.016963,1.068101,0.981750,1
0,2295.561685,1.074956,0.016313,1.063992,0.981755,1
0,2295.581244,1.077735,0.016185,1.059079,0.981759,1
0,2295.600802,1.073228,0.015639,1.056251,0.981763,1
0,2295.620359,1.068564,0.015904,1.063866,0.981767,1
0,2295.639914,1.077723,0.016322,1.074659,0.981770,1
0,2295.659469,1.080899,0.017745,1.074679,0.981774,1
0,2295.679023,1.067927,0.017340,1.057649,0.981777,1
0,2295.698575,1.008947,0.017469,1.001691,0.981780,1
0,2295.718127,0.932452,0.017134,0.926440,0.981783,1
0,2295.737677,0.931727,0.016440,0.935297,0.981786,1
0,2295.757227,1.000412,0.016109,1.003766,0.981789,1
0,2295.776775,1.001051,0.015977,0.997210,0.981792,1
0,2295.796322,0.890360,0.014812,0.879678,0.981794,1
0,2295.815869,0.800284,0.017198,0.791434,0.981796,1
0,2295.835414,0.868733,0.015187,0.871361,0.981798,1
0,2295.854958,0.996036,0.016725,0.999686,0.981800,1
0,2295.874501,1.055607,0.017546,1.058517,0.981802,1
0,2295.894043,1.065160,0.016086,1.071382,0.981804,1
0,2295.913584,1.061512,0.015394,1.071953,0.981805,1
0,2295.933123,1.068281,0.017267,1.072786,0.981806,1
0,2295.952662,1.077553,0.017828,1.075943,0.981807,1
0,2295.972200,1.076748,0.018737,1.077646,0.981808,1
0,2295.991737,1.073631,0.019169,1.075126,0.981809,1
0,2296.011272,1.071313,0.017484,1.067887,0.981810,1
0,2296.030807,1.070399,0.016426,1.064570,0.981810,1
0,2296.050340,1.069690,0.014132,1.064172,0.981810,1
0,2296.069872,1.072128,0.015386,1.061935,0.981810,1
0,2296.089404,1.085747,0.017516,1.065214,0.981810,1
0,2296.108934,1.089220,0.015688,1.069623,0.981810,1
0,2296.128463,1.072220,0.014719,1.060923,0.981810,1
0,2296.147991,1.012960,0.015467,1.009517,0.981809,1
0,2296.167518,0.934335,0.017016,0.934054,0.981808,1
0,2296.187044,0.940828,0.014142,0.947824,0.981807,1
0,2296.206569,1.003102,0.015238,1.010287,0.981806,1
0,2296.226093,0.995144,0.013825,0.999140,0.981805,1
0,2296.245616,0.886221,0.013531,0.882707,0.981804,1
0,2296.265138,0.788493,0.013583,0.778487,0.981802,1
0,2296.284659,0.847482,0.013866,0.844491,0.981800,1
0,2296.304178,0.979104,0.014895,0.971815,0.981798,1
0,2296.323697,1.050683,0.015652,1.039274,0.981796,1
0,2296.343214,1.064899,0.013934,1.056588,0.981794,1
0,2296.362731,1.063513,0.016595,1.060557,0.981792,1
0,2296.382246,1.066806,0.014927,1.064605,0.981789,1
0,2296.401760,1.068391,0.014998,1.060727,0.981786,1
0,2296.421274,1.066159,0.014165,1.055258,0.981783,1
0,2296.440786,1.067445,0.015269,1.060887,0.981780,1
0,2296.460297,1.055892,0.016939,1.058647,0.981777,1
0,2296.479807,1.042768,0.013831,1.047790,0.981774,1
0,2296.499316,1.049340,0.013514,1.054546,0.981770,1
0,2296.518824,1.071095,0.013967,1.071312,0.981766,1
0,2296.538331,1.081944,0.013851,1.080089,0.981762,1
0,2296.557837,1.078239,0.014568,1.081350,0.981758,1
0,2296.577341,1.067781,0.014360,1.074528,0.981754,1
0,2296.596845,1.061213,0.015376,1.058678,0.981750,1
0,2296.616348,1.051373,0.014704,1.040103,0.981745,1
0,2296.635849,1.006564,0.013786,1.002025,0.981740,1
0,2296.655350,0.929971,0.012529,0.937278,0.981735,1
0,2296.674849,0.918900,0.013114,0.931501,0.981730,1
0,2296.694348,0.979327,0.015654,0.983134,0.981725,1
0,2296.713845,0.993534,0.015927,0.990179,0.981719,1
0,2296.733341,0.902140,0.014396,0.895171,0.981714,1
0,2296.752836,0.794089,0.013235,0.784540,0.981708,1
0,2296.772331,0.833648,0.012773,0.831156,0.981702,1
0,2296.791824,0.968624,0.014091,0.964181,0.981695,1
0,2296.811316,1.040442,0.015909,1.035951,0.981689,1
0,2296.830807,1.053059,0.016325,1.047929,0.981683,1
0,2296.850296,1.057776,0.016145,1.036865,0.981676,1
0,2296.869785,1.054468,0.017209,1.021925,0.981669,1
0,2296.889273,1.035204,0.018024,1.003962,0.981662,1
0,2296.908760,0.995989,0.014552,0.973978,0.981655,1
0,2296.928245,0.929239,0.012693,0.916951,0.981647,1
0,2296.947730,0.849139,0.014391,0.842235,0.981640,1
0,2296.967213,0.824766,0.013349,0.833287,0.981632,1
0,2296.986696,0.879117,0.012203,0.906915,0.981624,1
0,2297.006177,0.955238,0.014394,0.975877,0.981616,1
0,2297.025657,1.011111,0.015956,1.013634,0.981608,1
0,2297.045137,1.042422,0.015782,1.034086,0.981599,1
0,2297.064615,1.054671,0.015659,1.047907,0.981591,1
0,2297.084092,1.058865,0.016767,1.058318,0.981582,1
0,2297.103568,1.066398,0.018677,1.062633,0.981573,1
0,2297.123043,1.070910,0.017630,1.062234,0.981564,1
0,2297.142517,1.062287,0.016845,1.056097,0.981554,1
0,2297.161990,1.030078,0.018266,1.026085,0.981545,1
0,2297.181462,0.959734,0.016548,0.960295,0.981535,1
0,2297.200932,0.922309,0.014976,0.926466,0.981525,1
0,2297.220402,0.974630,0.015631,0.974029,0.981515,1
0,2297.239871,1.009341,0.014942,0.997460,0.981505,1
0,2297.259338,0.941050,0.014938,0.923698,0.981494,1
0,2297.278805,0.810770,0.015367,0.798114,0.981484,1
0,2297.298270,0.795589,0.015484,0.799979,0.981473,1
0,2297.317735,0.911804,0.015646,0.926432,0.981462,1
0,2297.337198,0.998851,0.016444,1.009965,0.981451,1
0,2297.356660,1.032463,0.016408,1.039906,0.981440,1
0,2297.376121,1.054599,0.016545,1.059025,0.981428,1
0,2297.395581,1.070199,0.016735,1.070038,0.981417,1
0,2297.415041,1.078487,0.017106,1.074871,0.981405,1
0,2297.434499,1.082881,0.017234,1.078921,0.981393,1
0,2297.453955,1.087512,0.018130,1.080655,0.981380,1
0,2297.473411,1.087953,0.018827,1.079017,0.981368,1
0,2297.492866,1.082657,0.015671,1.077208,0.981355,1
0,2297.512320,1.075934,0.015342,1.075567,0.981343,1
0,2297.531773,1.075189,0.015739,1.074609,0.981330,1
0,2297.551224,1.077690,0.015639,1.076864,0.981317,1
0,2297.570675,1.075735,0.017193,1.079875,0.981303,1
0,2297.590124,1.072857,0.017669,1.077735,0.981290,1
0,2297.609573,1.070617,0.018608,1.074122,0.981276,1
0,2297.629020,1.077093,0.018914,1.074684,0.981262,1
0,2297.648466,1.074570,0.017929,1.074758,0.981248,1
0,2297.667912,1.062085,0.019308,1.066759,0.981234,1
0,2297.687356,1.057596,0.018257,1.057346,0.981220,1
0,2297.706799,1.065028,0.016854,1.054623,0.981205,1
0,2297.726241,1.059903,0.015005,1.049600,0.981190,1
0,2297.745682,1.012530,0.015315,1.009524,0.981175,1
0,2297.765122,0.944461,0.015290,0.946901,0.981160,1
0,2297.784561,0.941715,0.016451,0.957355,0.981145,1
0,2297.803999,0.990289,0.016830,1.007998,0.981130,1
0,2297.823435,0.964489,0.015751,0.976889,0.981114,1
0,2297.842871,0.840790,0.015831,0.841511,0.981098,1
0,2297.862306,0.779938,0.015405,0.777284,0.981082,1
0,2297.881739,0.881653,0.014413,0.883693,0.981066,1
0,2297.901172,1.012194,0.017339,1.007777,0.981049,1
0,2297.920603,1.058051,0.019315,1.057233,0.981033,1
0,2297.940034,1.049338,0.017455,1.063432,0.981016,1
0,2297.959463,1.036901,0.016387,1.056699,0.980999,1
0,2297.978891,1.045483,0.017502,1.059950,0.980982,1
0,2297.998319,1.061858,0.017609,1.071406,0.980964,1
0,2298.017745,1.073446,0.014399,1.076947,0.980947,1
0,2298.037170,1.082692,0.015586,1.076073,0.980929,1
0,2298.056594,1.087535,0.018727,1.074240,0.980911,1
0,2298.076017,1.087472,0.020643,1.074685,0.980893,1
0,2298.095439,1.082469,0.018823,1.075305,0.980875,1
0,2298.114859,1.070657,0.017270,1.068641,0.980856,1
0,2298.134279,1.053755,0.018222,1.052572,0.980838,1
0,2298.153698,1.049528,0.016417,1.045269,0.980819,1
0,2298.173116,1.064439,0.014092,1.056186,0.980800,1
0,2298.192532,1.071998,0.015897,1.070293,0.980780,1
0,2298.211948,1.066043,0.018285,1.074003,0.980761,1
0,2298.231362,1.062032,0.018361,1.070547,0.980742,1
0,2298.250776,1.066873,0.018320,1.071043,0.980722,1
0,2298.270188,1.073045,0.020778,1.075490,0.980702,1
0,2298.289599,1.075841,0.020015,1.077861,0.980682,1
0,2298.309009,1.069727,0.017193,1.074326,0.980662,1
0,2298.328418,1.058411,0.015777,1.065750,0.980642,1
0,2298.347827,1.040857,0.018406,1.047966,0.980622,1
0,2298.367234,0.995768,0.019536,0.997985,0.980601,1
0,2298.386640,0.944501,0.018961,0.949135,0.980581,1
0,2298.406044,0.963523,0.017619,0.970489,0.980560,1
0,2298.425448,0.995245,0.016622,0.988703,0.980540,1
0,2298.444851,0.916675,0.014515,0.903553,0.980519,1
0,2298.464253,0.793573,0.016349,0.778915,0.980498,1
0,2298.483653,0.818111,0.016670,0.816414,0.980477,1
0,2298.503053,0.955488,0.018159,0.955088,0.980456,1
0,2298.522452,1.041346,0.019433,1.032447,0.980435,1
0,2298.541849,1.070629,0.021144,1.052310,0.980414,1
0,2298.561246,1.080212,0.020104,1.059164,0.980393,1
0,2298.580641,1.077970,0.018809,1.064778,0.980371,1
0,2298.600035,1.067636,0.018010,1.067581,0.980350,1
0,2298.619428,1.040684,0.018518,1.056455,0.980329,1
0,2298.638821,1.018015,0.019416,1.044737,0.980307,1
0,2298.658212,1.031108,0.019300,1.054333,0.980286,1
0,2298.677602,1.050076,0.017465,1.068609,0.980265,1
0,2298.696991,1.051449,0.018773,1.074631,0.980243,1
0,2298.716379,1.057443,0.018105,1.075980,0.980222,1
0,2298.735765,1.069435,0.019611,1.076089,0.980201,1
0,2298.755151,1.073790,0.019586,1.076867,0.980179,1
0,2298.774536,1.073627,0.018026,1.077068,0.980158,1
0,2298.793920,1.074749,0.017454,1.075050,0.980137,1
0,2298.813302,1.077554,0.018865,1.074153,0.980115,1
0,2298.832684,1.081151,0.018914,1.072927,0.980094,1
0,2298.852064,1.076436,0.017757,1.071941,0.980073,1
0,2298.871444,1.074060,0.018282,1.071661,0.980052,1
0,2298.890822,1.078233,0.018901,1.073935,0.980031,1
0,2298.910199,1.082626,0.019025,1.078271,0.980010,1
0,2298.929576,1.076944,0.017600,1.076982,0.979989,1
0,2298.948951,1.075899,0.017332,1.074114,0.979968,1
